No.;Time;;Time 1;Time 2;Delay;;Delay 1;Delay 2;Jitter
359;6,003614;;6,003614;6,003704;9E-05;;0,007892;-0,007982;-0,015874
360;6,003704;;6,003704;6,011686;0,007982;;-0,007982;0,001269;0,009251
361;6,011686;;6,011686;6,011686;0;;0,001269;-0,001165;-0,002434
362;6,011686;;6,011686;6,012955;0,001269;;-0,001165;0,000571;0,001736
363;6,012955;;6,012955;6,013059;0,000104;;0,000571;-0,000675;-0,001246
364;6,013059;;6,013059;6,013734;0,000675;;-0,000675;9,1E-05;0,000766
365;6,013734;;6,013734;6,013734;0;;9,1E-05;0,001377;0,001286
366;6,013734;;6,013734;6,013825;9,1E-05;;0,001377;-0,001329;-0,002706
367;6,013825;;6,013825;6,015293;0,001468;;-0,001329;0,000536;0,001865
368;6,015293;;6,015293;6,015432;0,000139;;0,000536;-0,000675;-0,001211
369;6,015432;;6,015432;6,016107;0,000675;;-0,000675;0;0,000675
370;6,016107;;6,016107;6,016107;0;;0;0;0
371;6,016107;;6,016107;6,016107;0;;0;0,00012;0,00012
372;6,016107;;6,016107;6,016107;0;;0,00012;0,004023;0,003903
373;6,016107;;6,016107;6,016227;0,00012;;0,004023;-0,004044;-0,008067
374;6,016227;;6,016227;6,02037;0,004143;;-0,004044;0,000577;0,004621
375;6,02037;;6,02037;6,020469;9,9E-05;;0,000577;-0,000676;-0,001253
376;6,020469;;6,020469;6,021145;0,000676;;-0,000676;9,4E-05;0,00077
377;6,021145;;6,021145;6,021145;0;;9,4E-05;0,008352;0,008258
378;6,021145;;6,021145;6,021239;9,4E-05;;0,008352;-0,008446;-0,016798
379;6,021239;;6,021239;6,029685;0,008446;;-0,008446;0,000128;0,008574
380;6,029685;;6,029685;6,029685;0;;0,000128;0,014128;0,014
381;6,029685;;6,029685;6,029813;0,000128;;0,014128;0,002811;-0,011317
382;6,029813;;6,029813;6,044069;0,014256;;0,002811;0,001156;-0,001655
383;6,044069;;6,044069;6,061136;0,017067;;0,001156;-0,018084;-0,01924
384;6,061136;;6,061136;6,079359;0,018223;;-0,018084;-0,000111;0,017973
385;6,079359;;6,079359;6,079498;0,000139;;-0,000111;-1E-06;0,00011
386;6,079498;;6,079498;6,079526;2,8E-05;;-1E-06;0,016077;0,016078
387;6,079526;;6,079526;6,079553;2,7E-05;;0,016077;-0,015091;-0,031168
388;6,079553;;6,079553;6,095657;0,016104;;-0,015091;-0,00083;0,014261
389;6,095657;;6,095657;6,09667;0,001013;;-0,00083;0,001309;0,002139
390;6,09667;;6,09667;6,096853;0,000183;;0,001309;-0,001351;-0,00266
391;6,096853;;6,096853;6,098345;0,001492;;-0,001351;0,005517;0,006868
392;6,098345;;6,098345;6,098486;0,000141;;0,005517;-0,005241;-0,010758
393;6,098486;;6,098486;6,104144;0,005658;;-0,005241;0,002091;0,007332
394;6,104144;;6,104144;6,104561;0,000417;;0,002091;-0,001893;-0,003984
395;6,104561;;6,104561;6,107069;0,002508;;-0,001893;0,001672;0,003565
396;6,107069;;6,107069;6,107684;0,000615;;0,001672;0,013407;0,011735
397;6,107684;;6,107684;6,109971;0,002287;;0,013407;-0,014913;-0,02832
398;6,109971;;6,109971;6,125665;0,015694;;-0,014913;-0,000781;0,014132
399;6,125665;;6,125665;6,126446;0,000781;;-0,000781;0;0,000781
400;6,126446;;6,126446;6,126446;0;;0;0;0
401;6,126446;;6,126446;6,126446;0;;0;0,000792;0,000792
402;6,126446;;6,126446;6,126446;0;;0,000792;2,5E-05;-0,000767
403;6,126446;;6,126446;6,127238;0,000792;;2,5E-05;-0,000114;-0,000139
404;6,127238;;6,127238;6,128055;0,000817;;-0,000114;-0,000383;-0,000269
405;6,128055;;6,128055;6,128758;0,000703;;-0,000383;-0,00011;0,000273
406;6,128758;;6,128758;6,129078;0,00032;;-0,00011;0,016201;0,016311
407;6,129078;;6,129078;6,129288;0,00021;;0,016201;-0,016411;-0,032612
408;6,129288;;6,129288;6,145699;0,016411;;-0,016411;0,000712;0,017123
409;6,145699;;6,145699;6,145699;0;;0,000712;-0,000443;-0,001155
410;6,145699;;6,145699;6,146411;0,000712;;-0,000443;0,113978;0,114421
411;6,146411;;6,146411;6,14668;0,000269;;0,113978;-0,095341;-0,209319
412;6,14668;;6,14668;6,260927;0,114247;;-0,095341;-0,018906;0,076435
413;6,260927;;6,260927;6,279833;0,018906;;-0,018906;7,4E-05;0,01898
414;6,279833;;6,279833;6,279833;0;;7,4E-05;0,196841;0,196767
415;6,279833;;6,279833;6,279907;7,4E-05;;0,196841;-0,138672;-0,335513
416;6,279907;;6,279907;6,476822;0,196915;;-0,138672;-0,040627;0,098045
417;6,476822;;6,476822;6,535065;0,058243;;-0,040627;-0,000834;0,039793
418;6,535065;;6,535065;6,552681;0,017616;;-0,000834;-0,007013;-0,006179
419;6,552681;;6,552681;6,569463;0,016782;;-0,007013;-0,009698;-0,002685
420;6,569463;;6,569463;6,579232;0,009769;;-0,009698;0,000591;0,010289
421;6,579232;;6,579232;6,579303;7,1E-05;;0,000591;-0,000605;-0,001196
422;6,579303;;6,579303;6,579965;0,000662;;-0,000605;0,009096;0,009701
423;6,579965;;6,579965;6,580022;5,7E-05;;0,009096;-0,009059;-0,018155
424;6,580022;;6,580022;6,589175;0,009153;;-0,009059;0,000573;0,009632
425;6,589175;;6,589175;6,589269;9,4E-05;;0,000573;-0,000585;-0,001158
426;6,589269;;6,589269;6,589936;0,000667;;-0,000585;0,036302;0,036887
427;6,589936;;6,589936;6,590018;8,2E-05;;0,036302;-0,03629;-0,072592
428;6,590018;;6,590018;6,626402;0,036384;;-0,03629;0,009724;0,046014
429;6,626402;;6,626402;6,626496;9,4E-05;;0,009724;-0,003449;-0,013173
430;6,626496;;6,626496;6,636314;0,009818;;-0,003449;-0,005616;-0,002167
431;6,636314;;6,636314;6,642683;0,006369;;-0,005616;2E-05;0,005636
432;6,642683;;6,642683;6,643436;0,000753;;2E-05;-3,4E-05;-5,4E-05
433;6,643436;;6,643436;6,644209;0,000773;;-3,4E-05;0,003159;0,003193
434;6,644209;;6,644209;6,644948;0,000739;;0,003159;-0,002441;-0,0056
435;6,644948;;6,644948;6,648846;0,003898;;-0,002441;0,00908;0,011521
436;6,648846;;6,648846;6,650303;0,001457;;0,00908;-0,005789;-0,014869
437;6,650303;;6,650303;6,66084;0,010537;;-0,005789;-0,004082;0,001707
438;6,66084;;6,66084;6,665588;0,004748;;-0,004082;-0,000666;0,003416
439;6,665588;;6,665588;6,666254;0,000666;;-0,000666;4,6E-05;0,000712
440;6,666254;;6,666254;6,666254;0;;4,6E-05;0,000577;0,000531
441;6,666254;;6,666254;6,6663;4,6E-05;;0,000577;-0,000623;-0,0012
442;6,6663;;6,6663;6,666923;0,000623;;-0,000623;0;0,000623
443;6,666923;;6,666923;6,666923;0;;0;0;0
444;6,666923;;6,666923;6,666923;0;;0;3,5E-05;3,5E-05
445;6,666923;;6,666923;6,666923;0;;3,5E-05;0,001236;0,001201
446;6,666923;;6,666923;6,666958;3,5E-05;;0,001236;-0,001271;-0,002507
447;6,666958;;6,666958;6,668229;0,001271;;-0,001271;0;0,001271
448;6,668229;;6,668229;6,668229;0;;0;6E-05;6E-05
449;6,668229;;6,668229;6,668229;0;;6E-05;0,000576;0,000516
450;6,668229;;6,668229;6,668289;6E-05;;0,000576;-0,000587;-0,001163
451;6,668289;;6,668289;6,668925;0,000636;;-0,000587;0,016249;0,016836
452;6,668925;;6,668925;6,668974;4,9E-05;;0,016249;0,103229;0,08698
453;6,668974;;6,668974;6,685272;0,016298;;0,103229;-0,090892;-0,194121
454;6,685272;;6,685272;6,804799;0,119527;;-0,090892;-0,011461;0,079431
455;6,804799;;6,804799;6,833434;0,028635;;-0,011461;-0,009118;0,002343
456;6,833434;;6,833434;6,850608;0,017174;;-0,009118;-0,006035;0,003083
457;6,850608;;6,850608;6,858664;0,008056;;-0,006035;-0,001961;0,004074
458;6,858664;;6,858664;6,860685;0,002021;;-0,001961;0,000586;0,002547
459;6,860685;;6,860685;6,860745;6E-05;;0,000586;-0,000646;-0,001232
460;6,860745;;6,860745;6,861391;0,000646;;-0,000646;4,7E-05;0,000693
461;6,861391;;6,861391;6,861391;0;;4,7E-05;0,018636;0,018589
462;6,861391;;6,861391;6,861438;4,7E-05;;0,018636;-0,018607;-0,037243
463;6,861438;;6,861438;6,880121;0,018683;;-0,018607;0,000108;0,018715
464;6,880121;;6,880121;6,880197;7,6E-05;;0,000108;0,000317;0,000209
465;6,880197;;6,880197;6,880381;0,000184;;0,000317;-0,000501;-0,000818
466;6,880381;;6,880381;6,880882;0,000501;;-0,000501;4,2E-05;0,000543
467;6,880882;;6,880882;6,880882;0;;4,2E-05;0,021195;0,021153
468;6,880882;;6,880882;6,880924;4,2E-05;;0,021195;-0,021121;-0,042316
469;6,880924;;6,880924;6,902161;0,021237;;-0,021121;0,000548;0,021669
470;6,902161;;6,902161;6,902277;0,000116;;0,000548;-0,000664;-0,001212
471;6,902277;;6,902277;6,902941;0,000664;;-0,000664;0;0,000664
472;6,902941;;6,902941;6,902941;0;;0;0;0
473;6,902941;;6,902941;6,902941;0;;0;0;0
474;6,902941;;6,902941;6,902941;0;;0;0;0
475;6,902941;;6,902941;6,902941;0;;0;0;0
476;6,902941;;6,902941;6,902941;0;;0;0;0
477;6,902941;;6,902941;6,902941;0;;0;0,000131;0,000131
478;6,902941;;6,902941;6,902941;0;;0,000131;0,000533;0,000402
479;6,902941;;6,902941;6,903072;0,000131;;0,000533;-0,000664;-0,001197
480;6,903072;;6,903072;6,903736;0,000664;;-0,000664;0;0,000664
481;6,903736;;6,903736;6,903736;0;;0;6,1E-05;6,1E-05
482;6,903736;;6,903736;6,903736;0;;6,1E-05;0,016133;0,016072
483;6,903736;;6,903736;6,903797;6,1E-05;;0,016133;-0,016118;-0,032251
484;6,903797;;6,903797;6,919991;0,016194;;-0,016118;0,000585;0,016703
485;6,919991;;6,919991;6,920067;7,6E-05;;0,000585;-0,000661;-0,001246
486;6,920067;;6,920067;6,920728;0,000661;;-0,000661;0;0,000661
487;6,920728;;6,920728;6,920728;0;;0;0;0
488;6,920728;;6,920728;6,920728;0;;0;7,6E-05;7,6E-05
489;6,920728;;6,920728;6,920728;0;;7,6E-05;0,046294;0,046218
490;6,920728;;6,920728;6,920804;7,6E-05;;0,046294;-0,044984;-0,091278
491;6,920804;;6,920804;6,967174;0,04637;;-0,044984;0,002124;0,047108
492;6,967174;;6,967174;6,96856;0,001386;;0,002124;-0,003326;-0,00545
493;6,96856;;6,96856;6,97207;0,00351;;-0,003326;0,000289;0,003615
494;6,97207;;6,97207;6,972254;0,000184;;0,000289;0,004027;0,003738
495;6,972254;;6,972254;6,972727;0,000473;;0,004027;-0,003554;-0,007581
496;6,972727;;6,972727;6,977227;0,0045;;-0,003554;-0,000156;0,003398
497;6,977227;;6,977227;6,978173;0,000946;;-0,000156;-0,000724;-0,000568
498;6,978173;;6,978173;6,978963;0,00079;;-0,000724;0,0006;0,001324
499;6,978963;;6,978963;6,979029;6,6E-05;;0,0006;-0,000451;-0,001051
500;6,979029;;6,979029;6,979695;0,000666;;-0,000451;1,2E-05;0,000463
501;6,979695;;6,979695;6,97991;0,000215;;1,2E-05;0,004064;0,004052
502;6,97991;;6,97991;6,980137;0,000227;;0,004064;-0,004291;-0,008355
503;6,980137;;6,980137;6,984428;0,004291;;-0,004291;0,000191;0,004482
504;6,984428;;6,984428;6,984428;0;;0,000191;0,000275;8,4E-05
505;6,984428;;6,984428;6,984619;0,000191;;0,000275;0,002467;0,002192
506;6,984619;;6,984619;6,985085;0,000466;;0,002467;-0,002803;-0,00527
507;6,985085;;6,985085;6,988018;0,002933;;-0,002803;0,025284;0,028087
508;6,988018;;6,988018;6,988148;0,00013;;0,025284;-0,017691;-0,042975
509;6,988148;;6,988148;7,013562;0,025414;;-0,017691;-0,007723;0,009968
510;7,013562;;7,013562;7,021285;0,007723;;-0,007723;0,000208;0,007931
511;7,021285;;7,021285;7,021285;0;;0,000208;-0,000118;-0,000326
512;7,021285;;7,021285;7,021493;0,000208;;-0,000118;0,003409;0,003527
513;7,021493;;7,021493;7,021583;9E-05;;0,003409;0,000941;-0,002468
514;7,021583;;7,021583;7,025082;0,003499;;0,000941;0,177821;0,17688
515;7,025082;;7,025082;7,029522;0,00444;;0,177821;-0,182261;-0,360082
516;7,029522;;7,029522;7,211783;0,182261;;-0,182261;0;0,182261
517;7,211783;;7,211783;7,211783;0;;0;0,000102;0,000102
518;7,211783;;7,211783;7,211783;0;;0,000102;-5,1E-05;-0,000153
519;7,211783;;7,211783;7,211885;0,000102;;-5,1E-05;0,000163;0,000214
520;7,211885;;7,211885;7,211936;5,1E-05;;0,000163;0,01789;0,017727
521;7,211936;;7,211936;7,21215;0,000214;;0,01789;-0,014022;-0,031912
522;7,21215;;7,21215;7,230254;0,018104;;-0,014022;-0,004012;0,01001
523;7,230254;;7,230254;7,234336;0,004082;;-0,004012;0,000622;0,004634
524;7,234336;;7,234336;7,234406;7E-05;;0,000622;-0,000692;-0,001314
525;7,234406;;7,234406;7,235098;0,000692;;-0,000692;0;0,000692
526;7,235098;;7,235098;7,235098;0;;0;0;0
527;7,235098;;7,235098;7,235098;0;;0;0;0
528;7,235098;;7,235098;7,235098;0;;0;0;0
529;7,235098;;7,235098;7,235098;0;;0;0;0
530;7,235098;;7,235098;7,235098;0;;0;0,000172;0,000172
531;7,235098;;7,235098;7,235098;0;;0,000172;0,000506;0,000334
532;7,235098;;7,235098;7,23527;0,000172;;0,000506;-0,000678;-0,001184
533;7,23527;;7,23527;7,235948;0,000678;;-0,000678;8,4E-05;0,000762
534;7,235948;;7,235948;7,235948;0;;8,4E-05;0,01613;0,016046
535;7,235948;;7,235948;7,236032;8,4E-05;;0,01613;-0,015904;-0,032034
536;7,236032;;7,236032;7,252246;0,016214;;-0,015904;0,000459;0,016363
537;7,252246;;7,252246;7,252556;0,00031;;0,000459;-0,000769;-0,001228
538;7,252556;;7,252556;7,253325;0,000769;;-0,000769;0;0,000769
539;7,253325;;7,253325;7,253325;0;;0;0;0
540;7,253325;;7,253325;7,253325;0;;0;0;0
541;7,253325;;7,253325;7,253325;0;;0;0;0
542;7,253325;;7,253325;7,253325;0;;0;0;0
543;7,253325;;7,253325;7,253325;0;;0;0;0
544;7,253325;;7,253325;7,253325;0;;0;0;0
545;7,253325;;7,253325;7,253325;0;;0;0;0
546;7,253325;;7,253325;7,253325;0;;0;0,000148;0,000148
547;7,253325;;7,253325;7,253325;0;;0,000148;0,000511;0,000363
548;7,253325;;7,253325;7,253473;0,000148;;0,000511;-0,000659;-0,00117
549;7,253473;;7,253473;7,254132;0,000659;;-0,000659;0;0,000659
550;7,254132;;7,254132;7,254132;0;;0;0;0
551;7,254132;;7,254132;7,254132;0;;0;0;0
552;7,254132;;7,254132;7,254132;0;;0;8E-05;8E-05
553;7,254132;;7,254132;7,254132;0;;8E-05;0,016397;0,016317
554;7,254132;;7,254132;7,254212;8E-05;;0,016397;-0,016392;-0,032789
555;7,254212;;7,254212;7,270689;0,016477;;-0,016392;0,000579;0,016971
556;7,270689;;7,270689;7,270774;8,5E-05;;0,000579;-0,000664;-0,001243
557;7,270774;;7,270774;7,271438;0,000664;;-0,000664;0;0,000664
558;7,271438;;7,271438;7,271438;0;;0;0;0
559;7,271438;;7,271438;7,271438;0;;0;0;0
560;7,271438;;7,271438;7,271438;0;;0;0;0
561;7,271438;;7,271438;7,271438;0;;0;8,9E-05;8,9E-05
562;7,271438;;7,271438;7,271438;0;;8,9E-05;0,000559;0,00047
563;7,271438;;7,271438;7,271527;8,9E-05;;0,000559;-0,000605;-0,001164
564;7,271527;;7,271527;7,272175;0,000648;;-0,000605;0,00945;0,010055
565;7,272175;;7,272175;7,272218;4,3E-05;;0,00945;-0,00942;-0,01887
566;7,272218;;7,272218;7,281711;0,009493;;-0,00942;0,0006;0,01002
567;7,281711;;7,281711;7,281784;7,3E-05;;0,0006;-0,000673;-0,001273
568;7,281784;;7,281784;7,282457;0,000673;;-0,000673;0;0,000673
569;7,282457;;7,282457;7,282457;0;;0;0;0
570;7,282457;;7,282457;7,282457;0;;0;0;0
571;7,282457;;7,282457;7,282457;0;;0;0;0
572;7,282457;;7,282457;7,282457;0;;0;5,1E-05;5,1E-05
573;7,282457;;7,282457;7,282457;0;;5,1E-05;0,000612;0,000561
574;7,282457;;7,282457;7,282508;5,1E-05;;0,000612;-0,000611;-0,001223
575;7,282508;;7,282508;7,283171;0,000663;;-0,000611;0,005939;0,00655
576;7,283171;;7,283171;7,283223;5,2E-05;;0,005939;-0,005935;-0,011874
577;7,283223;;7,283223;7,289214;0,005991;;-0,005935;0,00927;0,015205
578;7,289214;;7,289214;7,28927;5,6E-05;;0,00927;-0,009258;-0,018528
579;7,28927;;7,28927;7,298596;0,009326;;-0,009258;0,000631;0,009889
580;7,298596;;7,298596;7,298664;6,8E-05;;0,000631;-0,000699;-0,00133
581;7,298664;;7,298664;7,299363;0,000699;;-0,000699;0;0,000699
582;7,299363;;7,299363;7,299363;0;;0;0;0
583;7,299363;;7,299363;7,299363;0;;0;0;0
584;7,299363;;7,299363;7,299363;0;;0;0;0
585;7,299363;;7,299363;7,299363;0;;0;8,1E-05;8,1E-05
586;7,299363;;7,299363;7,299363;0;;8,1E-05;0,233926;0,233845
587;7,299363;;7,299363;7,299444;8,1E-05;;0,233926;-0,230422;-0,464348
588;7,299444;;7,299444;7,533451;0,234007;;-0,230422;-0,003282;0,22714
589;7,533451;;7,533451;7,537036;0,003585;;-0,003282;0,001262;0,004544
590;7,537036;;7,537036;7,537339;0,000303;;0,001262;0,001871;0,000609
591;7,537339;;7,537339;7,538904;0,001565;;0,001871;-0,002585;-0,004456
592;7,538904;;7,538904;7,54234;0,003436;;-0,002585;0,000203;0,002788
593;7,54234;;7,54234;7,543191;0,000851;;0,000203;-0,000762;-0,000965
594;7,543191;;7,543191;7,544245;0,001054;;-0,000762;0,00025;0,001012
595;7,544245;;7,544245;7,544537;0,000292;;0,00025;-0,000247;-0,000497
596;7,544537;;7,544537;7,545079;0,000542;;-0,000247;-5E-05;0,000197
597;7,545079;;7,545079;7,545374;0,000295;;-5E-05;0,003493;0,003543
598;7,545374;;7,545374;7,545619;0,000245;;0,003493;-0,003738;-0,007231
599;7,545619;;7,545619;7,549357;0,003738;;-0,003738;6,9E-05;0,003807
600;7,549357;;7,549357;7,549357;0;;6,9E-05;8,4E-05;1,5E-05
601;7,549357;;7,549357;7,549426;6,9E-05;;8,4E-05;0,002901;0,002817
602;7,549426;;7,549426;7,549579;0,000153;;0,002901;-0,003054;-0,005955
603;7,549579;;7,549579;7,552633;0,003054;;-0,003054;0,000307;0,003361
604;7,552633;;7,552633;7,552633;0;;0,000307;-0,000251;-0,000558
605;7,552633;;7,552633;7,55294;0,000307;;-0,000251;-5,6E-05;0,000195
606;7,55294;;7,55294;7,552996;5,6E-05;;-5,6E-05;0;5,6E-05
607;7,552996;;7,552996;7,552996;0;;0;0;0
608;7,552996;;7,552996;7,552996;0;;0;7,2E-05;7,2E-05
609;7,552996;;7,552996;7,552996;0;;7,2E-05;0,000591;0,000519
610;7,552996;;7,552996;7,553068;7,2E-05;;0,000591;-0,000663;-0,001254
611;7,553068;;7,553068;7,553731;0,000663;;-0,000663;0;0,000663
612;7,553731;;7,553731;7,553731;0;;0;0;0
613;7,553731;;7,553731;7,553731;0;;0;0;0
614;7,553731;;7,553731;7,553731;0;;0;0;0
615;7,553731;;7,553731;7,553731;0;;0;0;0
616;7,553731;;7,553731;7,553731;0;;0;8,1E-05;8,1E-05
617;7,553731;;7,553731;7,553731;0;;8,1E-05;0,000562;0,000481
618;7,553731;;7,553731;7,553812;8,1E-05;;0,000562;-0,000643;-0,001205
619;7,553812;;7,553812;7,554455;0,000643;;-0,000643;0;0,000643
620;7,554455;;7,554455;7,554455;0;;0;0;0
621;7,554455;;7,554455;7,554455;0;;0;0;0
622;7,554455;;7,554455;7,554455;0;;0;0;0
623;7,554455;;7,554455;7,554455;0;;0;5,3E-05;5,3E-05
624;7,554455;;7,554455;7,554455;0;;5,3E-05;0,000581;0,000528
625;7,554455;;7,554455;7,554508;5,3E-05;;0,000581;-0,000634;-0,001215
626;7,554508;;7,554508;7,555142;0,000634;;-0,000634;0;0,000634
627;7,555142;;7,555142;7,555142;0;;0;0;0
628;7,555142;;7,555142;7,555142;0;;0;0;0
629;7,555142;;7,555142;7,555142;0;;0;0;0
630;7,555142;;7,555142;7,555142;0;;0;0;0
631;7,555142;;7,555142;7,555142;0;;0;6,5E-05;6,5E-05
632;7,555142;;7,555142;7,555142;0;;6,5E-05;0,000569;0,000504
633;7,555142;;7,555142;7,555207;6,5E-05;;0,000569;-0,000634;-0,001203
634;7,555207;;7,555207;7,555841;0,000634;;-0,000634;0;0,000634
635;7,555841;;7,555841;7,555841;0;;0;0;0
636;7,555841;;7,555841;7,555841;0;;0;0;0
637;7,555841;;7,555841;7,555841;0;;0;0;0
638;7,555841;;7,555841;7,555841;0;;0;6,4E-05;6,4E-05
639;7,555841;;7,555841;7,555841;0;;6,4E-05;0,000603;0,000539
640;7,555841;;7,555841;7,555905;6,4E-05;;0,000603;-0,000667;-0,00127
641;7,555905;;7,555905;7,556572;0,000667;;-0,000667;0;0,000667
642;7,556572;;7,556572;7,556572;0;;0;0;0
643;7,556572;;7,556572;7,556572;0;;0;0;0
644;7,556572;;7,556572;7,556572;0;;0;0;0
645;7,556572;;7,556572;7,556572;0;;0;0;0
646;7,556572;;7,556572;7,556572;0;;0;5,5E-05;5,5E-05
647;7,556572;;7,556572;7,556572;0;;5,5E-05;0,000611;0,000556
648;7,556572;;7,556572;7,556627;5,5E-05;;0,000611;-0,000666;-0,001277
649;7,556627;;7,556627;7,557293;0,000666;;-0,000666;0;0,000666
650;7,557293;;7,557293;7,557293;0;;0;0;0
651;7,557293;;7,557293;7,557293;0;;0;0;0
652;7,557293;;7,557293;7,557293;0;;0;0;0
653;7,557293;;7,557293;7,557293;0;;0;0;0
654;7,557293;;7,557293;7,557293;0;;0;4,9E-05;4,9E-05
655;7,557293;;7,557293;7,557293;0;;4,9E-05;0,000609;0,00056
656;7,557293;;7,557293;7,557342;4,9E-05;;0,000609;-0,000658;-0,001267
657;7,557342;;7,557342;7,558;0,000658;;-0,000658;2,8E-05;0,000686
658;7,558;;7,558;7,558;0;;2,8E-05;0,003193;0,003165
659;7,558;;7,558;7,558028;2,8E-05;;0,003193;-0,003139;-0,006332
660;7,558028;;7,558028;7,561249;0,003221;;-0,003139;-5,4E-05;0,003085
661;7,561249;;7,561249;7,561331;8,2E-05;;-5,4E-05;-1,4E-05;4E-05
662;7,561331;;7,561331;7,561359;2,8E-05;;-1,4E-05;0,000646;0,00066
663;7,561359;;7,561359;7,561373;1,4E-05;;0,000646;-0,00066;-0,001306
664;7,561373;;7,561373;7,562033;0,00066;;-0,00066;0;0,00066
665;7,562033;;7,562033;7,562033;0;;0;0;0
666;7,562033;;7,562033;7,562033;0;;0;0;0
667;7,562033;;7,562033;7,562033;0;;0;0;0
668;7,562033;;7,562033;7,562033;0;;0;5,7E-05;5,7E-05
669;7,562033;;7,562033;7,562033;0;;5,7E-05;0,000606;0,000549
670;7,562033;;7,562033;7,56209;5,7E-05;;0,000606;-0,000663;-0,001269
671;7,56209;;7,56209;7,562753;0,000663;;-0,000663;0;0,000663
672;7,562753;;7,562753;7,562753;0;;0;0;0
673;7,562753;;7,562753;7,562753;0;;0;0;0
674;7,562753;;7,562753;7,562753;0;;0;0;0
675;7,562753;;7,562753;7,562753;0;;0;4E-05;4E-05
676;7,562753;;7,562753;7,562753;0;;4E-05;0,000622;0,000582
677;7,562753;;7,562753;7,562793;4E-05;;0,000622;-0,000662;-0,001284
678;7,562793;;7,562793;7,563455;0,000662;;-0,000662;0;0,000662
679;7,563455;;7,563455;7,563455;0;;0;0;0
680;7,563455;;7,563455;7,563455;0;;0;0;0
681;7,563455;;7,563455;7,563455;0;;0;0;0
682;7,563455;;7,563455;7,563455;0;;0;0;0
683;7,563455;;7,563455;7,563455;0;;0;4,5E-05;4,5E-05
684;7,563455;;7,563455;7,563455;0;;4,5E-05;0,000613;0,000568
685;7,563455;;7,563455;7,5635;4,5E-05;;0,000613;-0,000658;-0,001271
686;7,5635;;7,5635;7,564158;0,000658;;-0,000658;0;0,000658
687;7,564158;;7,564158;7,564158;0;;0;0;0
688;7,564158;;7,564158;7,564158;0;;0;0;0
689;7,564158;;7,564158;7,564158;0;;0;0;0
690;7,564158;;7,564158;7,564158;0;;0;3,8E-05;3,8E-05
691;7,564158;;7,564158;7,564158;0;;3,8E-05;0,000622;0,000584
692;7,564158;;7,564158;7,564196;3,8E-05;;0,000622;-0,00066;-0,001282
693;7,564196;;7,564196;7,564856;0,00066;;-0,00066;0;0,00066
694;7,564856;;7,564856;7,564856;0;;0;0;0
695;7,564856;;7,564856;7,564856;0;;0;0;0
696;7,564856;;7,564856;7,564856;0;;0;0;0
697;7,564856;;7,564856;7,564856;0;;0;0;0
698;7,564856;;7,564856;7,564856;0;;0;4,5E-05;4,5E-05
699;7,564856;;7,564856;7,564856;0;;4,5E-05;0,000613;0,000568
700;7,564856;;7,564856;7,564901;4,5E-05;;0,000613;-0,000658;-0,001271
701;7,564901;;7,564901;7,565559;0,000658;;-0,000658;0;0,000658
702;7,565559;;7,565559;7,565559;0;;0;0;0
703;7,565559;;7,565559;7,565559;0;;0;0;0
704;7,565559;;7,565559;7,565559;0;;0;0;0
705;7,565559;;7,565559;7,565559;0;;0;3,7E-05;3,7E-05
706;7,565559;;7,565559;7,565559;0;;3,7E-05;0,000621;0,000584
707;7,565559;;7,565559;7,565596;3,7E-05;;0,000621;-0,000658;-0,001279
708;7,565596;;7,565596;7,566254;0,000658;;-0,000658;0;0,000658
709;7,566254;;7,566254;7,566254;0;;0;0;0
710;7,566254;;7,566254;7,566254;0;;0;0;0
711;7,566254;;7,566254;7,566254;0;;0;0;0
712;7,566254;;7,566254;7,566254;0;;0;0;0
713;7,566254;;7,566254;7,566254;0;;0;4,6E-05;4,6E-05
714;7,566254;;7,566254;7,566254;0;;4,6E-05;0,00061;0,000564
715;7,566254;;7,566254;7,5663;4,6E-05;;0,00061;-0,000656;-0,001266
716;7,5663;;7,5663;7,566956;0,000656;;-0,000656;0;0,000656
717;7,566956;;7,566956;7,566956;0;;0;0;0
718;7,566956;;7,566956;7,566956;0;;0;0;0
719;7,566956;;7,566956;7,566956;0;;0;3,5E-05;3,5E-05
720;7,566956;;7,566956;7,566956;0;;3,5E-05;0,003055;0,00302
721;7,566956;;7,566956;7,566991;3,5E-05;;0,003055;-0,002996;-0,006051
722;7,566991;;7,566991;7,570081;0,00309;;-0,002996;-6,5E-05;0,002931
723;7,570081;;7,570081;7,570175;9,4E-05;;-6,5E-05;2E-06;6,7E-05
